t_sec,container,cpu_rate_core,cpu_pct_1core,mem_working_set_bytes,mem_mb
20.001,/user.slice/user-1000.slice/user@1000.service/app.slice,1.023073,102.307,10224558080,9750.898
20.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-\x2fusr\x2fbin\x2fgpclient-c78bfce16c3645da97bdb417f4f81451.scope,0.001082,0.108,52183040,49.766
20.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-at\x2dspi\x2ddbus\x2dbus@autostart.service,0.005148,0.515,3289088,3.137
20.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-code-d837161109e74c33859a98d6046bff50.scope,0.64651,64.651,2751578112,2624.109
20.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-com.google.Chrome-6028.scope,0.032948,3.295,2319888384,2212.418
20.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-dolphin-e4ab177922454664a8e2b0b623d8e3bc.scope,0.005885,0.588,114409472,109.109
20.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-dropbox@autostart.service,0.000927,0.093,326946816,311.801
20.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-geoclue\x2ddemo\x2dagent@autostart.service,0.0,0.0,811008,0.773
20.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-google\x2dchrome-059d54ed71c9469b851563ce8b81468a.scope,0.122149,12.215,3911475200,3730.273
20.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-kaccess@autostart.service,0.002291,0.229,21270528,20.285
20.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-org.kde.discover.notifier@autostart.service,0.001243,0.124,24739840,23.594
20.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-org.kde.dolphin-76c04d9935354998b15446c52de66cd0.scope,0.003949,0.395,172994560,164.98
20.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-org.kde.konsole-f77fafdf22444087a13fbdc80cfffcc4.scope,0.037778,3.778,89681920,85.527
20.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-surfshark@autostart.service,0.201548,20.155,380743680,363.105
20.001,/user.slice/user-1000.slice/user@1000.service/app.slice/dbus.socket,0.0,0.0,4096,0.004
20.001,/user.slice/user-1000.slice/user@1000.service/app.slice/dconf.service,0.0,0.0,819200,0.781
20.001,/user.slice/user-1000.slice/user@1000.service/app.slice/gcr-ssh-agent.service,0.0,0.0,942080,0.898
20.001,/user.slice/user-1000.slice/user@1000.service/app.slice/gnome-keyring-daemon.service,0.0,0.0,4358144,4.156
20.001,/user.slice/user-1000.slice/user@1000.service/app.slice/gpg-agent-ssh.socket,0.0,0.0,4096,0.004
20.001,/user.slice/user-1000.slice/user@1000.service/app.slice/obex.service,0.0,0.0,1253376,1.195
20.001,/user.slice/user-1000.slice/user@1000.service/app.slice/surfsharkd.service,0.0,0.0,17317888,16.516
20.001,/user.slice/user-1000.slice/user@1000.service/app.slice/xdg-desktop-portal-gtk.service,0.0,0.0,5476352,5.223
20.001,/user.slice/user-1000.slice/user@1000.service/background.slice,0.009612,0.961,75755520,72.246
20.001,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-baloorunner.service,0.003037,0.304,21004288,20.031
20.001,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-gmenudbusmenuproxy.service,5.1e-05,0.005,3276800,3.125
20.001,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-kactivitymanagerd.service,0.003086,0.309,9998336,9.535
20.001,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-kglobalaccel.service,0.00289,0.289,4984832,4.754
20.001,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-kscreen.service,0.00301,0.301,3248128,3.098
20.001,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-polkit-agent.service,0.001135,0.113,21381120,20.391
20.001,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-powerdevil.service,0.001387,0.139,7933952,7.566
20.001,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-xembedsniproxy.service,0.000377,0.038,3317760,3.164
20.001,/user.slice/user-1000.slice/user@1000.service/init.scope,0.0,0.0,3080192,2.938
20.001,/user.slice/user-1000.slice/user@1000.service/session.slice,0.135682,13.568,650219520,620.098
20.001,/user.slice/user-1000.slice/user@1000.service/session.slice/dbus.service,0.0,0.0,2285568,2.18
20.001,/user.slice/user-1000.slice/user@1000.service/session.slice/filter-chain.service,0.0,0.0,1183744,1.129
20.001,/user.slice/user-1000.slice/user@1000.service/session.slice/pipewire-pulse.service,0.0,0.0,43884544,41.852
20.001,/user.slice/user-1000.slice/user@1000.service/session.slice/pipewire.service,0.0,0.0,22941696,21.879
20.001,/user.slice/user-1000.slice/user@1000.service/session.slice/plasma-kded.service,0.003078,0.308,119848960,114.297
20.001,/user.slice/user-1000.slice/user@1000.service/session.slice/plasma-ksmserver.service,0.003458,0.346,25116672,23.953
20.001,/user.slice/user-1000.slice/user@1000.service/session.slice/plasma-kwin_x11.service,0.064641,6.464,75993088,72.473
20.001,/user.slice/user-1000.slice/user@1000.service/session.slice/plasma-plasmashell.service,0.000451,0.045,309186560,294.863
20.001,/user.slice/user-1000.slice/user@1000.service/session.slice/plasma-xdg-desktop-portal-kde.service,0.001372,0.137,32079872,30.594
20.001,/user.slice/user-1000.slice/user@1000.service/session.slice/wireplumber.service,0.0,0.0,9596928,9.152
20.001,/user.slice/user-1000.slice/user@1000.service/session.slice/xdg-desktop-portal.service,0.0,0.0,4349952,4.148
20.001,/user.slice/user-1000.slice/user@1000.service/session.slice/xdg-document-portal.service,0.0,0.0,2043904,1.949
20.001,/user.slice/user-1000.slice/user@1000.service/session.slice/xdg-permission-store.service,0.0,0.0,851968,0.812
20.001,derivatives,0.002011,0.201,73834496,70.414
20.001,db_pub_sub,0.0,0.0,40243200,38.379
20.001,deployer,0.0,0.0,232415232,221.648
20.001,pub_sub,2.3e-05,0.002,18984960,18.105
20.001,db_metadata,0.001022,0.102,211013632,201.238
20.001,crop,0.002701,0.27,45703168,43.586
20.001,apigateway,0.016916,1.692,390418432,372.332
20.001,frontend,3e-05,0.003,15134720,14.434
20.001,uncompressing,0.009237,0.924,143458304,136.812
20.001,db_auth,0.006406,0.641,41431040,39.512
20.001,lbcorrectionspattern,0.000878,0.088,39337984,37.516
20.001,lbcroppattern,0.001263,0.126,39329792,37.508
20.001,metadata_server,0.0,0.0,16523264,15.758
20.001,lbuncompressingpattern,0.002606,0.261,39333888,37.512
20.001,mongo,0.004413,0.441,72806400,69.434
20.001,corrections,0.001819,0.182,83623936,79.75
20.001,metadata,6.9e-05,0.007,28880896,27.543
20.001,lbderivativespattern,0.000519,0.052,39333888,37.512
20.001,auth,1.9e-05,0.002,17379328,16.574
20.001,proxy,0.017052,1.705,39096320,37.285
22.001,/,3.014853,301.485,13219598336,12607.191
22.001,/init.scope,0.0,0.0,8982528,8.566
22.001,/system.slice,0.439601,43.96,3848187904,3669.918
22.001,/system.slice/ModemManager.service,0.0,0.0,7966720,7.598
22.001,/system.slice/NetworkManager.service,0.000341,0.034,20140032,19.207
22.001,/system.slice/accounts-daemon.service,2.3e-05,0.002,8929280,8.516
22.001,/system.slice/avahi-daemon.service,0.0,0.0,1769472,1.688
22.001,/system.slice/bluetooth.service,0.0,0.0,3080192,2.938
22.001,/system.slice/colord.service,0.0,0.0,16363520,15.605
22.001,/system.slice/containerd.service,0.001205,0.12,166547456,158.832
22.001,/system.slice/cron.service,0.0,0.0,499712,0.477
22.001,/system.slice/cups-browsed.service,0.0,0.0,7192576,6.859
22.001,/system.slice/cups.service,0.0,0.0,7184384,6.852
22.001,/system.slice/dbus.service,0.0,0.0,5357568,5.109
22.001,cadvisor,0.235448,23.545,127307776,121.41
22.001,/system.slice/docker.service,0.02171,2.171,325738496,310.648
22.001,/system.slice/docker.socket,0.0,0.0,0,0.0
22.001,/system.slice/fsidd.service,0.0,0.0,458752,0.438
22.001,/system.slice/fwupd.service,8.3e-05,0.008,15937536,15.199
22.001,/system.slice/gpservice.service,0.0,0.0,12193792,11.629
22.001,/system.slice/kerneloops.service,0.0,0.0,1355776,1.293
22.001,/system.slice/mysql.service,0.006038,0.604,401510400,382.91
22.001,/system.slice/nfs-blkmap.service,0.0,0.0,782336,0.746
22.001,/system.slice/nfs-idmapd.service,0.0,0.0,446464,0.426
22.001,/system.slice/nfs-mountd.service,0.0,0.0,1052672,1.004
22.001,/system.slice/nfsdcld.service,0.0,0.0,2379776,2.27
22.001,/system.slice/openvswitch-testcontroller.service,0.0,0.0,2043904,1.949
22.001,/system.slice/ovs-vswitchd.service,0.0,0.0,4616192,4.402
22.001,/system.slice/ovsdb-server.service,0.000177,0.018,12636160,12.051
22.001,/system.slice/polkit.service,3.4e-05,0.003,5386240,5.137
22.001,/system.slice/power-profiles-daemon.service,0.0,0.0,1544192,1.473
22.001,/system.slice/rpc-statd.service,0.0,0.0,585728,0.559
22.001,/system.slice/rpcbind.service,0.0,0.0,1740800,1.66
22.001,/system.slice/rpcbind.socket,0.0,0.0,20480,0.02
22.001,/system.slice/rsyslog.service,0.0,0.0,2940928,2.805
22.001,/system.slice/rtkit-daemon.service,3.6e-05,0.004,708608,0.676
22.001,/system.slice/sddm.service,0.093434,9.343,180477952,172.117
22.001,/system.slice/smartmontools.service,0.0,0.0,1929216,1.84
22.001,/system.slice/snapd.service,0.0,0.0,64479232,61.492
22.001,/system.slice/snapd.socket,0.0,0.0,0,0.0
22.001,/system.slice/ssh.socket,0.0,0.0,8192,0.008
22.001,/system.slice/swapfile.swap,0.0,0.0,40960,0.039
22.001,/system.slice/switcheroo-control.service,0.0,0.0,1257472,1.199
22.001,/system.slice/system-modprobe.slice,0.0,0.0,4096,0.004
22.001,/system.slice/system-postgresql.slice,0.000101,0.01,57843712,55.164
22.001,/system.slice/system-postgresql.slice/postgresql@15-main.service,1.7e-05,0.002,29970432,28.582
22.001,/system.slice/system-postgresql.slice/postgresql@16-main.service,0.0,0.0,27799552,26.512
22.001,/system.slice/system-systemd\x2dbacklight.slice,0.0,0.0,49152,0.047
22.001,/system.slice/system-systemd\x2dfsck.slice,0.0,0.0,49152,0.047
22.001,/system.slice/systemd-journald.service,0.0,0.0,27189248,25.93
22.001,/system.slice/systemd-logind.service,0.0,0.0,2232320,2.129
22.001,/system.slice/systemd-resolved.service,0.0,0.0,5824512,5.555
22.001,/system.slice/systemd-timesyncd.service,0.0,0.0,1609728,1.535
22.001,/system.slice/systemd-udevd.service,0.0,0.0,15679488,14.953
22.001,/system.slice/systemd-udevd.service/udev,0.0,0.0,0,0.0
22.001,/system.slice/teamviewerd.service,0.0028,0.28,16433152,15.672
22.001,/system.slice/udisks2.service,2e-05,0.002,9568256,9.125
22.001,/system.slice/unattended-upgrades.service,0.0,0.0,10919936,10.414
22.001,/system.slice/upower.service,0.002225,0.222,2949120,2.812
22.001,/system.slice/uuidd.service,0.0,0.0,565248,0.539
22.001,/system.slice/vpnagentd.service,0.0,0.0,38121472,36.355
22.001,/system.slice/winbind.service,2.8e-05,0.003,24555520,23.418
22.001,/system.slice/wpa_supplicant.service,0.0,0.0,6295552,6.004
22.001,/user.slice,1.188394,118.839,10999898112,10490.32
22.001,/user.slice/user-1000.slice,1.50028,150.028,10983342080,10474.531
22.001,/user.slice/user-1000.slice/session-3.scope,0.000185,0.019,32927744,31.402
22.001,/user.slice/user-1000.slice/user@1000.service,3.227081,322.708,10958016512,10450.379
22.001,/user.slice/user-1000.slice/user@1000.service/app.slice,2.413081,241.308,10220134400,9746.68
22.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-\x2fusr\x2fbin\x2fgpclient-c78bfce16c3645da97bdb417f4f81451.scope,9.6e-05,0.01,52183040,49.766
22.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-at\x2dspi\x2ddbus\x2dbus@autostart.service,0.001015,0.102,3555328,3.391
22.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-code-d837161109e74c33859a98d6046bff50.scope,1.001247,100.125,2764759040,2636.68
22.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-com.google.Chrome-6028.scope,0.067871,6.787,2319872000,2212.402
22.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-dolphin-e4ab177922454664a8e2b0b623d8e3bc.scope,0.002468,0.247,114409472,109.109
22.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-dropbox@autostart.service,0.001078,0.108,326946816,311.801
22.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-geoclue\x2ddemo\x2dagent@autostart.service,0.0,0.0,811008,0.773
22.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-google\x2dchrome-059d54ed71c9469b851563ce8b81468a.scope,0.421204,42.12,3900280832,3719.598
22.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-kaccess@autostart.service,0.0002,0.02,21270528,20.285
22.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-org.kde.discover.notifier@autostart.service,5.8e-05,0.006,24739840,23.594
22.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-org.kde.dolphin-76c04d9935354998b15446c52de66cd0.scope,0.010749,1.075,172994560,164.98
22.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-org.kde.konsole-f77fafdf22444087a13fbdc80cfffcc4.scope,0.034752,3.475,83898368,80.012
22.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-surfshark@autostart.service,0.83716,83.716,382337024,364.625
22.001,/user.slice/user-1000.slice/user@1000.service/app.slice/dbus.socket,0.0,0.0,4096,0.004
22.001,/user.slice/user-1000.slice/user@1000.service/app.slice/dconf.service,0.0,0.0,819200,0.781
22.001,/user.slice/user-1000.slice/user@1000.service/app.slice/gcr-ssh-agent.service,0.0,0.0,942080,0.898
22.001,/user.slice/user-1000.slice/user@1000.service/app.slice/gnome-keyring-daemon.service,0.0,0.0,4358144,4.156
22.001,/user.slice/user-1000.slice/user@1000.service/app.slice/gpg-agent-ssh.socket,0.0,0.0,4096,0.004
22.001,/user.slice/user-1000.slice/user@1000.service/app.slice/obex.service,0.0,0.0,1253376,1.195
22.001,/user.slice/user-1000.slice/user@1000.service/app.slice/surfsharkd.service,0.0,0.0,17317888,16.516
22.001,/user.slice/user-1000.slice/user@1000.service/app.slice/xdg-desktop-portal-gtk.service,2.8e-05,0.003,5476352,5.223
22.001,/user.slice/user-1000.slice/user@1000.service/background.slice,0.000797,0.08,75755520,72.246
22.001,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-baloorunner.service,0.000114,0.011,21004288,20.031
22.001,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-gmenudbusmenuproxy.service,5.5e-05,0.006,3276800,3.125
22.001,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-kactivitymanagerd.service,8.8e-05,0.009,9998336,9.535
22.001,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-kglobalaccel.service,0.0,0.0,4984832,4.754
22.001,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-kscreen.service,0.000197,0.02,3248128,3.098
22.001,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-polkit-agent.service,0.000218,0.022,21381120,20.391
22.001,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-powerdevil.service,0.000134,0.013,7933952,7.566
22.001,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-xembedsniproxy.service,8.7e-05,0.009,3317760,3.164
22.001,/user.slice/user-1000.slice/user@1000.service/init.scope,0.0,0.0,3080192,2.938
22.001,/user.slice/user-1000.slice/user@1000.service/session.slice,0.122105,12.211,649723904,619.625
22.001,/user.slice/user-1000.slice/user@1000.service/session.slice/dbus.service,0.0,0.0,2285568,2.18
22.001,/user.slice/user-1000.slice/user@1000.service/session.slice/filter-chain.service,0.0,0.0,1183744,1.129
22.001,/user.slice/user-1000.slice/user@1000.service/session.slice/pipewire-pulse.service,0.0,0.0,43884544,41.852
22.001,/user.slice/user-1000.slice/user@1000.service/session.slice/pipewire.service,0.0001,0.01,22941696,21.879
22.001,/user.slice/user-1000.slice/user@1000.service/session.slice/plasma-kded.service,0.003408,0.341,119848960,114.297
22.001,/user.slice/user-1000.slice/user@1000.service/session.slice/plasma-ksmserver.service,0.000367,0.037,25116672,23.953
22.001,/user.slice/user-1000.slice/user@1000.service/session.slice/plasma-kwin_x11.service,0.082788,8.279,75735040,72.227
22.001,/user.slice/user-1000.slice/user@1000.service/session.slice/plasma-plasmashell.service,0.001254,0.125,309186560,294.863
22.001,/user.slice/user-1000.slice/user@1000.service/session.slice/plasma-xdg-desktop-portal-kde.service,0.000156,0.016,32079872,30.594
22.001,/user.slice/user-1000.slice/user@1000.service/session.slice/wireplumber.service,0.0,0.0,9596928,9.152
22.001,/user.slice/user-1000.slice/user@1000.service/session.slice/xdg-desktop-portal.service,0.0,0.0,4349952,4.148
22.001,/user.slice/user-1000.slice/user@1000.service/session.slice/xdg-document-portal.service,0.0,0.0,2043904,1.949
22.001,/user.slice/user-1000.slice/user@1000.service/session.slice/xdg-permission-store.service,0.0,0.0,851968,0.812
22.001,derivatives,0.001893,0.189,73834496,70.414
22.001,db_pub_sub,0.0,0.0,40243200,38.379
22.001,deployer,0.0,0.0,232415232,221.648
22.001,pub_sub,5.3e-05,0.005,18984960,18.105
22.001,db_metadata,0.000304,0.03,211013632,201.238
22.001,crop,0.001934,0.193,45703168,43.586
22.001,apigateway,0.035793,3.579,390418432,372.332
22.001,frontend,2.9e-05,0.003,15134720,14.434
22.001,uncompressing,0.003501,0.35,143458304,136.812
22.001,db_auth,0.0,0.0,41431040,39.512
22.001,lbcorrectionspattern,0.00241,0.241,39337984,37.516
22.001,lbcroppattern,0.001714,0.171,39329792,37.508
22.001,metadata_server,0.0,0.0,16523264,15.758
22.001,lbuncompressingpattern,0.001707,0.171,39333888,37.512
22.001,mongo,0.002417,0.242,72806400,69.434
22.001,corrections,0.000812,0.081,83623936,79.75
22.001,metadata,3.8e-05,0.004,28880896,27.543
22.001,lbderivativespattern,0.001726,0.173,39333888,37.512
22.001,auth,4.8e-05,0.005,17379328,16.574
22.001,proxy,0.004876,0.488,39096320,37.285
24.001,/,1.272448,127.245,13218754560,12606.387
24.001,/init.scope,0.0,0.0,8982528,8.566
24.001,/system.slice,3.755235,375.523,3858124800,3679.395
24.001,/system.slice/ModemManager.service,0.0,0.0,7966720,7.598
24.001,/system.slice/NetworkManager.service,0.000506,0.051,20140032,19.207
24.001,/system.slice/accounts-daemon.service,0.0,0.0,8929280,8.516
24.001,/system.slice/avahi-daemon.service,7e-05,0.007,1769472,1.688
24.001,/system.slice/bluetooth.service,0.0,0.0,3080192,2.938
24.001,/system.slice/colord.service,0.0,0.0,16363520,15.605
24.001,/system.slice/containerd.service,0.001345,0.135,166547456,158.832
24.001,/system.slice/cron.service,0.0,0.0,499712,0.477
24.001,/system.slice/cups-browsed.service,0.0,0.0,7192576,6.859
24.001,/system.slice/cups.service,0.0,0.0,7184384,6.852
24.001,/system.slice/dbus.service,0.000517,0.052,5357568,5.109
24.001,cadvisor,0.232641,23.264,115646464,110.289
24.001,/system.slice/docker.service,0.028328,2.833,325742592,310.652
24.001,/system.slice/docker.socket,0.0,0.0,0,0.0
24.001,/system.slice/fsidd.service,0.0,0.0,458752,0.438
24.001,/system.slice/fwupd.service,5.5e-05,0.006,15937536,15.199
24.001,/system.slice/gpservice.service,0.0,0.0,12193792,11.629
24.001,/system.slice/kerneloops.service,0.0,0.0,1355776,1.293
24.001,/system.slice/mysql.service,0.004256,0.426,401510400,382.91
24.001,/system.slice/nfs-blkmap.service,0.0,0.0,782336,0.746
24.001,/system.slice/nfs-idmapd.service,0.0,0.0,446464,0.426
24.001,/system.slice/nfs-mountd.service,0.0,0.0,1052672,1.004
24.001,/system.slice/nfsdcld.service,0.0,0.0,2379776,2.27
24.001,/system.slice/openvswitch-testcontroller.service,0.0,0.0,2043904,1.949
24.001,/system.slice/ovs-vswitchd.service,0.0,0.0,4616192,4.402
24.001,/system.slice/ovsdb-server.service,5.8e-05,0.006,12636160,12.051
24.001,/system.slice/polkit.service,0.0,0.0,5386240,5.137
24.001,/system.slice/power-profiles-daemon.service,0.0,0.0,1544192,1.473
24.001,/system.slice/rpc-statd.service,0.0,0.0,585728,0.559
24.001,/system.slice/rpcbind.service,2.1e-05,0.002,1740800,1.66
24.001,/system.slice/rpcbind.socket,0.0,0.0,20480,0.02
24.001,/system.slice/rsyslog.service,0.0,0.0,2940928,2.805
24.001,/system.slice/rtkit-daemon.service,4.8e-05,0.005,708608,0.676
24.001,/system.slice/sddm.service,0.124752,12.475,180494336,172.133
24.001,/system.slice/smartmontools.service,0.0,0.0,1929216,1.84
24.001,/system.slice/snapd.service,0.0,0.0,64479232,61.492
24.001,/system.slice/snapd.socket,0.0,0.0,0,0.0
24.001,/system.slice/ssh.socket,0.0,0.0,8192,0.008
24.001,/system.slice/swapfile.swap,0.0,0.0,40960,0.039
24.001,/system.slice/switcheroo-control.service,0.0,0.0,1257472,1.199
24.001,/system.slice/system-modprobe.slice,0.0,0.0,4096,0.004
24.001,/system.slice/system-postgresql.slice,0.0,0.0,57843712,55.164
24.001,/system.slice/system-postgresql.slice/postgresql@15-main.service,4.3e-05,0.004,29970432,28.582
24.001,/system.slice/system-postgresql.slice/postgresql@16-main.service,5.1e-05,0.005,27799552,26.512
24.001,/system.slice/system-systemd\x2dbacklight.slice,0.0,0.0,49152,0.047
24.001,/system.slice/system-systemd\x2dfsck.slice,0.0,0.0,49152,0.047
24.001,/system.slice/systemd-journald.service,0.0,0.0,27189248,25.93
24.001,/system.slice/systemd-logind.service,0.0,0.0,2232320,2.129
24.001,/system.slice/systemd-resolved.service,0.001567,0.157,5824512,5.555
24.001,/system.slice/systemd-timesyncd.service,0.0,0.0,1609728,1.535
24.001,/system.slice/systemd-udevd.service,0.0,0.0,15679488,14.953
24.001,/system.slice/systemd-udevd.service/udev,0.0,0.0,0,0.0
24.001,/system.slice/teamviewerd.service,0.001442,0.144,16433152,15.672
24.001,/system.slice/udisks2.service,0.00678,0.678,9568256,9.125
24.001,/system.slice/unattended-upgrades.service,0.0,0.0,10919936,10.414
24.001,/system.slice/upower.service,0.0,0.0,2949120,2.812
24.001,/system.slice/uuidd.service,0.0,0.0,565248,0.539
24.001,/system.slice/vpnagentd.service,0.0,0.0,38121472,36.355
24.001,/system.slice/winbind.service,0.0,0.0,24555520,23.418
24.001,/system.slice/wpa_supplicant.service,0.0,0.0,6295552,6.004
24.001,/user.slice,1.542031,154.203,11010113536,10500.062
24.001,/user.slice/user-1000.slice,1.430365,143.036,10992549888,10483.312
24.001,/user.slice/user-1000.slice/session-3.scope,8.4e-05,0.008,32927744,31.402
24.001,/user.slice/user-1000.slice/user@1000.service,0.998891,99.889,10959310848,10451.613
24.001,/user.slice/user-1000.slice/user@1000.service/app.slice,1.539898,153.99,10226155520,9752.422
24.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-\x2fusr\x2fbin\x2fgpclient-c78bfce16c3645da97bdb417f4f81451.scope,0.003336,0.334,52183040,49.766
24.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-at\x2dspi\x2ddbus\x2dbus@autostart.service,0.000185,0.019,3289088,3.137
24.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-code-d837161109e74c33859a98d6046bff50.scope,0.626888,62.689,2755391488,2627.746
24.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-com.google.Chrome-6028.scope,0.211036,21.104,2320584704,2213.082
24.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-dolphin-e4ab177922454664a8e2b0b623d8e3bc.scope,0.001663,0.166,114409472,109.109
24.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-dropbox@autostart.service,0.005992,0.599,326946816,311.801
24.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-geoclue\x2ddemo\x2dagent@autostart.service,0.0,0.0,811008,0.773
24.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-google\x2dchrome-059d54ed71c9469b851563ce8b81468a.scope,0.140537,14.054,3904843776,3723.949
24.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-kaccess@autostart.service,0.000255,0.025,21270528,20.285
24.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-org.kde.discover.notifier@autostart.service,0.001795,0.18,24739840,23.594
24.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-org.kde.dolphin-76c04d9935354998b15446c52de66cd0.scope,0.019387,1.939,172994560,164.98
24.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-org.kde.konsole-f77fafdf22444087a13fbdc80cfffcc4.scope,0.037916,3.792,95285248,90.871
24.001,/user.slice/user-1000.slice/user@1000.service/app.slice/app-surfshark@autostart.service,0.311645,31.164,378793984,361.246
24.001,/user.slice/user-1000.slice/user@1000.service/app.slice/dbus.socket,0.0,0.0,4096,0.004
24.001,/user.slice/user-1000.slice/user@1000.service/app.slice/dconf.service,0.0,0.0,819200,0.781
24.001,/user.slice/user-1000.slice/user@1000.service/app.slice/gcr-ssh-agent.service,0.0,0.0,942080,0.898
24.001,/user.slice/user-1000.slice/user@1000.service/app.slice/gnome-keyring-daemon.service,0.000254,0.025,4358144,4.156
24.001,/user.slice/user-1000.slice/user@1000.service/app.slice/gpg-agent-ssh.socket,0.0,0.0,4096,0.004
24.001,/user.slice/user-1000.slice/user@1000.service/app.slice/obex.service,0.0,0.0,1253376,1.195
24.001,/user.slice/user-1000.slice/user@1000.service/app.slice/surfsharkd.service,0.000367,0.037,17317888,16.516
24.001,/user.slice/user-1000.slice/user@1000.service/app.slice/xdg-desktop-portal-gtk.service,0.0,0.0,5476352,5.223
24.001,/user.slice/user-1000.slice/user@1000.service/background.slice,0.001825,0.183,75755520,72.246
24.001,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-baloorunner.service,0.000197,0.02,21004288,20.031
24.001,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-gmenudbusmenuproxy.service,0.000213,0.021,3276800,3.125
24.001,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-kactivitymanagerd.service,0.000201,0.02,9998336,9.535
24.001,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-kglobalaccel.service,0.000396,0.04,4984832,4.754
24.001,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-kscreen.service,9.4e-05,0.009,3248128,3.098
24.001,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-polkit-agent.service,0.000102,0.01,21381120,20.391
24.001,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-powerdevil.service,0.002041,0.204,7933952,7.566
24.001,/user.slice/user-1000.slice/user@1000.service/background.slice/plasma-xembedsniproxy.service,0.000207,0.021,3317760,3.164
24.001,/user.slice/user-1000.slice/user@1000.service/init.scope,0.0,0.0,3080192,2.938
24.001,/user.slice/user-1000.slice/user@1000.service/session.slice,0.048283,4.828,649437184,619.352
24.001,/user.slice/user-1000.slice/user@1000.service/session.slice/dbus.service,0.0,0.0,2285568,2.18
24.001,/user.slice/user-1000.slice/user@1000.service/session.slice/filter-chain.service,0.0,0.0,1183744,1.129
24.001,/user.slice/user-1000.slice/user@1000.service/session.slice/pipewire-pulse.service,0.0,0.0,43884544,41.852
24.001,/user.slice/user-1000.slice/user@1000.service/session.slice/pipewire.service,0.0,0.0,22941696,21.879
24.001,/user.slice/user-1000.slice/user@1000.service/session.slice/plasma-kded.service,0.000678,0.068,119848960,114.297
24.001,/user.slice/user-1000.slice/user@1000.service/session.slice/plasma-ksmserver.service,0.0,0.0,25116672,23.953
24.001,/user.slice/user-1000.slice/user@1000.service/session.slice/plasma-kwin_x11.service,0.067279,6.728,75472896,71.977
